,Borehole,Depth,Temperature,Longitude,Latitudes,link,Data Contact,Country
202,CA-0004,441.32,8.02,-93.14,50.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0004.html,J-C Mareschal,CA
203,CA-0004,448.27,8.1,-93.14,50.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0004.html,J-C Mareschal,CA
204,CA-0004,455.22,8.17,-93.14,50.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0004.html,J-C Mareschal,CA
205,CA-0004,462.1,8.25,-93.14,50.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0004.html,J-C Mareschal,CA
206,CA-0004,468.98,8.33,-93.14,50.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0004.html,J-C Mareschal,CA
207,CA-0004,475.87,8.41,-93.14,50.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0004.html,J-C Mareschal,CA
208,CA-0004,482.69,8.51,-93.14,50.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0004.html,J-C Mareschal,CA
209,CA-0004,489.51,8.61,-93.14,50.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0004.html,J-C Mareschal,CA
210,CA-0004,496.2,8.71,-93.14,50.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0004.html,J-C Mareschal,CA
211,CA-0005,29.34,3.96,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
212,CA-0005,39.13,3.99,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
213,CA-0005,48.91,4.06,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
214,CA-0005,58.69,4.14,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
215,CA-0005,68.47,4.21,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
216,CA-0005,78.25,4.29,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
217,CA-0005,88.03,4.37,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
218,CA-0005,97.81,4.43,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
219,CA-0005,107.6,4.5,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
220,CA-0005,117.38,4.57,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
221,CA-0005,127.16,4.64,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
222,CA-0005,136.94,4.72,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
223,CA-0005,146.72,4.79,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
224,CA-0005,156.5,4.86,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
225,CA-0005,166.28,4.93,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
226,CA-0005,176.07,5.0,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
227,CA-0005,185.81,5.08,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
228,CA-0005,195.55,5.14,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
229,CA-0005,205.3,5.21,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
230,CA-0005,215.04,5.28,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
231,CA-0005,224.78,5.36,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
232,CA-0005,234.53,5.44,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
233,CA-0005,244.27,5.52,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
234,CA-0005,254.02,5.61,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
235,CA-0005,263.72,5.69,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
236,CA-0005,273.42,5.77,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
237,CA-0005,283.12,5.85,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
238,CA-0005,292.83,5.93,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
239,CA-0005,302.53,6.02,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
240,CA-0005,312.23,6.11,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
241,CA-0005,321.94,6.19,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
242,CA-0005,331.64,6.27,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
243,CA-0005,341.34,6.36,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
244,CA-0005,351.05,6.44,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
245,CA-0005,360.7,6.53,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
246,CA-0005,370.36,6.62,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
247,CA-0005,380.02,6.71,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
248,CA-0005,389.68,6.79,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
249,CA-0005,399.34,6.88,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
250,CA-0005,409.0,6.97,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
251,CA-0005,418.66,7.06,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
252,CA-0005,428.32,7.15,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
253,CA-0005,437.98,7.24,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
254,CA-0005,447.54,7.32,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
255,CA-0005,457.11,7.42,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
256,CA-0005,466.67,7.51,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
257,CA-0005,476.23,7.59,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
258,CA-0005,485.79,7.7,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
259,CA-0005,495.36,7.77,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
260,CA-0005,504.92,7.86,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
261,CA-0005,514.48,7.95,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
262,CA-0005,524.05,8.04,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
263,CA-0005,533.44,8.12,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
264,CA-0005,542.84,8.21,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
265,CA-0005,552.24,8.3,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
266,CA-0005,561.63,8.39,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
267,CA-0005,571.03,8.48,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
268,CA-0005,580.43,8.57,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
269,CA-0005,589.83,8.66,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
270,CA-0005,599.22,8.76,-92.89,51.12,http://geothermal.earth.lsa.umich.edu/DATA/CA-0005.html,J-C Mareschal,CA
271,CA-0006,18.13,6.19,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
272,CA-0006,27.19,5.79,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
273,CA-0006,36.25,5.52,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
274,CA-0006,45.32,5.31,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
275,CA-0006,54.38,5.16,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
276,CA-0006,63.44,5.05,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
277,CA-0006,72.5,4.98,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
278,CA-0006,81.57,4.93,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
279,CA-0006,90.4,4.9,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
280,CA-0006,99.23,4.9,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
281,CA-0006,108.06,4.91,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
282,CA-0006,116.89,4.92,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
283,CA-0006,125.72,4.96,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
284,CA-0006,134.54,5.0,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
285,CA-0006,143.37,5.06,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
286,CA-0006,152.2,5.12,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
287,CA-0006,161.03,5.18,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
288,CA-0006,169.86,5.24,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
289,CA-0006,177.95,5.31,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
290,CA-0006,186.04,5.38,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
291,CA-0006,194.13,5.44,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
292,CA-0006,202.22,5.51,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
293,CA-0006,210.31,5.58,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
294,CA-0006,218.4,5.64,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
295,CA-0006,226.49,5.71,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
296,CA-0006,234.58,5.78,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
297,CA-0006,242.67,5.84,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
298,CA-0006,250.76,5.92,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
299,CA-0006,258.43,5.98,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
300,CA-0006,266.08,6.05,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
301,CA-0006,273.75,6.12,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
302,CA-0006,281.41,6.19,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
303,CA-0006,289.07,6.26,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
304,CA-0006,296.73,6.34,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
305,CA-0006,304.39,6.4,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
306,CA-0006,312.05,6.47,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
307,CA-0006,319.71,6.54,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
308,CA-0006,327.37,6.61,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
309,CA-0006,334.8,6.67,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
310,CA-0006,342.23,6.74,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
311,CA-0006,349.66,6.81,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
312,CA-0006,357.09,6.88,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
313,CA-0006,364.53,6.96,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
314,CA-0006,371.96,7.02,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
315,CA-0006,379.39,7.09,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
316,CA-0006,386.82,7.16,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
317,CA-0006,394.25,7.23,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
318,CA-0006,401.68,7.3,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
319,CA-0006,408.63,7.38,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
320,CA-0006,415.58,7.45,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
321,CA-0006,422.52,7.52,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
322,CA-0006,429.47,7.6,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
323,CA-0006,436.42,7.67,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
324,CA-0006,443.36,7.75,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
325,CA-0006,450.31,7.83,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
326,CA-0006,457.26,7.91,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
327,CA-0006,464.2,7.98,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
328,CA-0006,471.15,8.05,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
329,CA-0006,478.1,8.12,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
330,CA-0006,485.04,8.2,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
331,CA-0006,491.99,8.28,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
332,CA-0006,498.94,8.35,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
333,CA-0006,505.88,8.41,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
334,CA-0006,512.83,8.47,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
335,CA-0006,519.77,8.53,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
336,CA-0006,526.72,8.59,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
337,CA-0006,533.67,8.65,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
338,CA-0006,540.62,8.71,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
339,CA-0006,547.31,8.77,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
340,CA-0006,554.0,8.83,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
341,CA-0006,560.69,8.89,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
342,CA-0006,567.38,8.95,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
343,CA-0006,574.07,9.0,-91.11,49.97,http://geothermal.earth.lsa.umich.edu/DATA/CA-0006.html,J-C Mareschal,CA
344,CA-0007,9.99,4.34,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
345,CA-0007,19.97,3.85,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
346,CA-0007,29.96,3.65,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
347,CA-0007,39.92,3.56,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
348,CA-0007,59.84,3.53,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
349,CA-0007,69.81,3.55,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
350,CA-0007,79.77,3.59,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
351,CA-0007,89.73,3.65,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
352,CA-0007,99.68,3.72,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
353,CA-0007,109.62,3.8,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
354,CA-0007,119.57,3.88,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
355,CA-0007,129.51,3.97,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
356,CA-0007,139.46,4.06,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
357,CA-0007,149.4,4.15,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
358,CA-0007,159.35,4.25,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
359,CA-0007,169.29,4.35,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
360,CA-0007,179.24,4.45,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
361,CA-0007,189.16,4.55,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
362,CA-0007,199.09,4.65,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
363,CA-0007,209.01,4.76,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
364,CA-0007,218.94,4.87,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
365,CA-0007,228.87,4.97,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
366,CA-0007,238.79,5.08,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
367,CA-0007,248.72,5.19,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
368,CA-0007,258.64,5.29,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
369,CA-0007,268.57,5.4,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
370,CA-0007,278.44,5.51,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
371,CA-0007,288.32,5.62,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
372,CA-0007,298.2,5.72,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
373,CA-0007,308.01,5.83,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
374,CA-0007,317.83,5.93,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
375,CA-0007,327.65,6.03,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
376,CA-0007,337.43,6.14,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
377,CA-0007,347.21,6.24,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
378,CA-0007,356.99,6.34,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
379,CA-0007,366.75,6.43,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
380,CA-0007,376.52,6.54,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
381,CA-0007,386.28,6.64,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
382,CA-0007,395.89,6.73,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
383,CA-0007,405.5,6.84,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
384,CA-0007,415.12,6.94,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
385,CA-0007,424.73,7.03,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
386,CA-0007,434.34,7.13,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
387,CA-0007,443.95,7.23,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
388,CA-0007,453.47,7.32,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
389,CA-0007,462.98,7.42,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
390,CA-0007,472.49,7.51,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
391,CA-0007,481.94,7.6,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
392,CA-0007,491.4,7.68,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
393,CA-0007,500.85,7.77,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
394,CA-0007,510.25,7.86,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
395,CA-0007,519.65,7.95,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
396,CA-0007,529.04,8.05,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
397,CA-0007,538.38,8.14,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
398,CA-0007,547.72,8.23,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
399,CA-0007,557.05,8.32,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
400,CA-0007,566.32,8.42,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
401,CA-0007,575.59,8.51,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
402,CA-0007,584.87,8.6,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
403,CA-0007,594.2,8.7,-91.12,49.99,http://geothermal.earth.lsa.umich.edu/DATA/CA-0007.html,J-C Mareschal,CA
